2310,10703,12504,11469,12538,1813,9177,975,2632,3447,10942,7185,627,2480,14059,8576,12350,13876,2805,7334,2225,238,12361,5900,13208,1165,8807,14638,13603,4082,163,1294,7035,11201,6173,9393,4991,938,10206,1483,2322,10902,4942,8067,5896,8229,9136,1930,13343,11911,11109,12291,3851,13301,5193,13107,12441,4599,4779,9497,6324,7089,5634,7644,4955,9436,13264,13897,14224,11133,528,14320,11198,6370,6259,7317,1067,5971,2831,534,8107,10301,8791,3081,8339,9986,2162,1055,1805,4383,11806,14557,303,4394,1064,211,3204,1393,10034,1267,1308,2936,5303,5221,7411,3468,3746,5631,153,789,13762,773,7977,2442,8560,4851,10176,12893,10100,1356
10519,2635,11842,3984,7859,9034,2824,1106,3225,6264,14045,8044,4390,510,1520,674,14735,3638,1066,2423,5043,13269,9318,12444,13325,11200,520,6468,6687,6740,10203,3949,13208,5586,4330,7200,5592,12838,11314,13129,14432,9990,8822,7584,8562,14173,11725,1351,13678,3972,1242,3954,7122,258,1839,5804,892,4907,11970,6762,13066,14503,2446,5729,1905,7058,3754,7620,14762,13040,14315,7082,10572,2612,4188,13688,4003,12748,14455,7435,8528,160,808,4133,12659,336,12482,10436,8602,9076,2388,4374,7978,11490,340,5393,5314,14597,4637,7292,12413,4763,9983,8940,14803,862,2089,4248,13850,2148,2430,379,5167,8684,1836,1667,1834,12444,5844,488
4534,14183,445,1023,4133,12697,440,10353,7774,12546,7861,5012,10591,13016,5479,8827,2370,6485,1332,1319,2269,11297,11039,7528,10903,6257,8700,8464,2308,14096,2471,367,2763,13179,421,9404,1010,456,1594,10507,6011,5655,9202,10664,11270,1296,2893,11462,6479,9478,2196,2679,4868,5619,10513,11104,2201,10831,2527,9536,4229,3969,12042,2162,257,6519,10002,13749,476,974,6179,1478,10433,10770,1705,2040,5836,272,2256,9275,5793,7624,11880,1452,6629,1137,2748,5024,448,1157,736,13824,9626,4121,5224,4349,12940,6802,1615,4232,3037,13206,9931,6171,14570,5901,7439,14401,425,2976,4421,6585,13894,10456,4518,11128,14333,11816,13106,11834
9198,1445,10477,3285,7487,12201,2284,9446,7069,778,13587,7060,896,3345,6432,5358,199,4321,5002,13316,664,11597,6050,3209,6085,7986,1111,2194,1388,1877,8257,7297,12896,9050,4043,6965,5004,13285,857,13715,12512,2497,5751,9396,5790,14426,3527,13702,8227,12692,7755,7020,2541,13402,9920,5315,9919,12968,7835,6336,4828,6879,11750,852,9282,12,8580,5084,13006,14194,108,8520,13216,9700,8446,5794,3912,10454,1197,3653,6483,11777,1548,14320,374,5335,10637,1727,9731,1528,11449,2248,4081,1536,11039,5936,6408,3766,5886,9022,10357,1256,1819,5573,8495,4088,8086,3489,8317,11206,8724,8888,1865,7442,7418,11326,8724,8900,2802,1007
1579,7934,2972,13952,14569,10929,7511,11129,3807,3183,14071,4724,8302,14375,8692,8404,1364,12902,10420,5654,7872,13970,5816,12772,12223,10190,8146,950,954,4385,11208,2380,4794,4786,9285,1216,13434,7318,4973,13886,931,2972,4746,12685,11762,7214,2104,2156,3690,14217,12529,11053,4562,3986,6295,7628,8521,12171,5891,3034,10192,14001,3688,609,10233,4769,11186,7843,7154,9357,2742,10562,12014,12511,10241,7384,6081,1748,10303,13173,7273,6564,6365,11074,11819,2162,4250,13088,5177,12519,7237,14742,10968,5576,10640,2292,6707,5587,2014,5150,9054,11763,2843,10805,4391,3968,7482,1388,14642,6634,3896,9334,5949,11822,7253,2962,9873,13726,6842,1020
5895,4040,9008,3167,3944,4531,14429,5431,14073,9966,12786,12040,12692,3334,7263,13658,9885,13996,11010,1568,674,1510,1661,1219,9142,3374,12715,5431,1592,6625,8580,3277,6154,9166,13415,5718,8668,2177,916,14135,2748,12098,2038,7993,7107,8459,8979,155,14783,11745,4829,2250,157,52,7760,12058,663,14456,4812,6341,13107,9226,9776,2812,6788,7548,2908,13653,5926,2556,4161,37,1155,701,135,5093,14779,10992,436,3048,3267,12684,12007,2679,5465,911,13707,4844,4945,5795,9107,12831,6996,8999,11120,3120,11921,6602,5324,6824,11315,12763,3779,13764,4475,11131,910,7433,803,2927,389,8446,4056,2803,5328,10,4117,9806,6210,7618
13261,2805,14129,4643,14514,5192,14209,4608,4259,13391,7430,9789,7417,7550,13962,2988,2102,6794,3368,11516,1832,8166,3529,1263,10910,10227,5167,9536,13582,5497,4478,6471,8530,353,12896,13633,3573,7138,3592,614,3202,58,1443,9232,4481,13005,10003,7584,659,1084,3125,12871,643,3647,9481,8159,2324,7629,2359,1024,4659,2212,3121,3733,1654,2146,10184,315,12750,8018,14828,14628,1203,10200,4402,2121,9500,3102,12578,1734,6669,6236,5441,9918,6457,7728,7166,41,8277,2535,12918,12382,5439,10019,9510,4240,4657,10907,12226,5390,8370,14468,4411,13785,5334,968,4748,14327,10689,12979,8743,3185,168,289,8973,11563,9900,6013,8866,12879
11923,14122,7721,4334,11765,14076,6058,8296,5301,7851,625,9876,12251,1206,3732,925,8009,3119,12935,4305,7939,11661,7674,502,5734,14548,8472,12896,12173,13780,10030,1649,12115,10645,5843,13919,10459,9343,4085,12205,9016,14704,2199,1056,8006,7713,2531,6226,327,12350,9075,12207,4197,9361,14078,12205,5586,4363,14286,11148,11151,3109,14285,13269,11169,14229,5515,7519,8155,9003,2914,13994,9752,9463,2819,12518,11328,3831,8591,5358,2285,13488,8954,11107,6380,4377,8599,8059,14726,14374,11700,14129,12099,1241,14519,12526,3728,2274,4094,7001,3958,5950,12153,5465,11894,2438,12443,1514,8480,1306,11420,8854,12097,5578,11775,10613,10441,6392,9113,13154
14359,1736,4101,7434,4514,1691,5271,4549,10795,4722,10410,4980,2936,2712,2653,5080,12643,4210,4178,6673,10522,9289,2836,7188,4567,4016,565,9886,5708,4274,14501,10327,3577,312,7372,8204,11451,11466,10179,643,3243,492,3337,5020,566,11324,5346,9789,4402,8683,11717,1738,12348,7782,12726,10013,596,7649,7131,5121,13601,4271,6437,3376,10957,2650,2522,996,14745,13088,7104,4950,7817,11609,1676,2151,1070,9904,10552,9554,7470,1147,3557,8321,7434,13801,5481,5412,11399,8221,7763,1539,4301,7725,7661,3079,13886,14420,4835,4611,13709,10971,9214,7936,5987,14575,3389,1103,9593,12534,14110,12856,5069,5878,9871,14280,1457,7305,5396,6837
1806,7872,3412,6441,8741,1098,6907,5116,7421,6216,6098,10373,12169,11420,128,1202,3232,436,5574,5023,14766,8542,11230,6284,6717,11523,9511,4852,12044,971,11166,10345,3297,609,9654,3694,12766,12544,3494,1013,9782,4930,46,6577,402,10885,7189,13255,293,7364,8146,7060,3201,9612,1643,6802,4385,3354,14577,9115,2874,10070,13627,13143,8079,3094,5658,13193,9445,6694,425,7650,11660,13091,10,14482,11661,3992,6816,12021,412,13131,1839,10653,1972,8099,1556,12922,5739,9613,9463,6421,7812,3420,9221,1979,5677,10030,13164,10043,11328,7600,3983,4131,10384,14738,2047,4195,5063,13931,2816,12155,9671,370,10757,13491,12922,1916,1335,10540
9639,7946,8349,9315,9719,9324,6944,14631,13945,14050,876,4551,439,3318,651,14246,10394,13670,3955,7474,3796,10529,3781,2733,5664,5738,998,14415,10132,9115,6431,10869,11637,3178,9482,14749,2452,11879,9771,10880,4087,10449,9300,13651,8394,8005,8077,8523,4424,6294,10211,7444,7587,7277,8146,13246,12791,887,7118,12394,13476,8246,1269,4838,10831,11230,6258,1212,7593,10077,3801,4383,211,5130,5600,12168,10248,9764,4822,9552,12424,1561,11065,13208,7732,2113,8138,11094,14781,1372,11798,6325,12956,5299,12123,2885,14258,11033,865,5111,12589,1395,10299,6444,8739,14587,9338,6785,1328,12496,12073,11205,14473,2916,11480,2799,14415,2577,13025,9873
2130,12735,6595,6520,9630,3100,1704,8299,2107,4937,2286,3982,4536,14703,9473,7035,13008,228,8380,532,1682,1435,11136,2389,14713,8629,6187,10761,13571,3351,9074,6673,8825,12021,367,11177,1337,3724,11265,8978,4077,9767,7435,3437,9635,11288,6802,9223,36,10414,12578,12023,10901,9574,14727,11482,14628,9730,13521,1382,11898,1969,12962,7471,8426,364,10403,11137,2833,2426,1112,8473,14142,4101,11933,7525,9536,9571,8958,13378,10303,14136,9214,12511,3325,1525,14607,3974,2142,5084,2453,9928,11864,3710,7027,12486,9122,9707,8625,11886,1458,7421,3221,10001,9743,3607,3881,13003,1403,13902,12872,10975,7370,3061,10572,3768,6767,2638,2201,9730
13285,3154,1633,4273,2796,10602,3557,486,4748,2685,12243,4290,1396,8212,12163,11281,4037,10562,10896,11414,3081,4069,10668,7083,13645,1050,2909,7021,12201,464,13617,352,13718,7737,3981,14202,7603,3472,3437,4573,13663,1407,13923,8464,4832,1753,13724,5829,10607,4204,3425,8493,12920,1768,2851,6052,13115,2833,11129,7306,754,11270,13901,1247,14575,12553,6060,10377,8524,4896,4863,14070,12361,1710,11115,5922,11252,11949,12312,11046,1607,8390,5386,2300,13303,10032,4392,11573,1994,2338,9208,4100,14686,9339,675,7989,4603,13141,13332,8212,9592,2395,13589,3309,13854,12716,13001,3633,7823,4980,12909,3606,6664,2965,13900,2674,12743,10612,8262,14584
3377,8749,11694,1248,7920,10442,7563,11627,9915,9758,10993,10361,4002,4674,10540,8788,8777,12133,3345,1385,10289,13819,4303,10487,11281,2416,6580,12303,4884,5789,8665,561,2453,6164,13769,2151,1776,13288,5946,11982,3459,13701,8914,11700,11684,12960,9372,13741,8273,11145,13734,8047,2182,1712,3796,11746,3683,8258,2978,7331,12055,11613,6342,12154,10860,9508,3509,14379,11020,184,11315,8731,6140,7299,10492,2349,12713,13745,438,2076,10262,10360,14323,5030,12388,6619,14308,6069,13318,10564,286,10614,9572,2556,10082,14414,8445,3180,4129,1179,13898,3971,14538,2280,5090,14288,4932,4801,7102,335,6464,11122,7765,4525,4791,9158,12156,12468,12462,8582
12046,10441,9366,7801,1291,10683,10160,10439,4309,6854,4674,7890,12234,6989,13293,13118,12718,2795,2945,6110,1033,11450,11718,14341,12359,14818,3069,5384,1094,13249,3257,253,3766,1655,688,5263,9304,1446,42,2468,13361,2235,9371,6112,12435,12256,10310,10125,8859,12900,15,2651,9380,7269,13458,7214,6093,3879,11910,10620,2131,13097,1032,9862,10204,4952,12275,13807,12486,907,3448,5757,11759,13913,718,9889,13856,6341,13995,2534,2408,7085,8280,7173,13343,8130,11194,6491,10116,836,4189,4809,7138,6733,4837,9242,5988,7080,7492,6731,7686,13926,404,9989,13281,9426,1193,4560,9601,1610,7659,5313,12452,12809,9846,14287,7595,776,1111,5122
676,11298,6158,12561,2037,6268,9460,10594,6956,5856,4048,5004,10346,2277,11737,4447,11700,8913,600,5962,3994,7446,3954,12349,6506,6187,2974,676,2360,13320,287,6814,12176,4413,4031,8404,12644,8281,660,6867,13408,9755,5005,66,6245,14530,6615,9978,14490,6139,4849,9664,6577,1529,6089,2313,10499,8079,4015,12096,1233,12840,10079,12916,11557,10308,13711,5710,6662,5200,13817,5746,5854,10146,5473,6233,7165,14648,1993,2671,10351,44,8590,11712,10186,3721,12436,11776,13239,5594,1046,14401,8355,206,8985,3832,10353,10683,8054,1530,3213,8927,3210,11886,10989,4203,3481,6380,2821,1317,448,4624,6682,8496,3175,5969,3884,2341,5210,9028
1538,13126,6626,11840,11348,10934,626,11375,5536,13918,3155,767,7317,5664,13634,5922,11139,11583,9336,8808,6769,5935,10271,6483,4216,14215,6913,3368,12504,13694,7975,9750,12558,9879,4542,12960,10379,7192,11810,12668,9624,5693,2175,7117,116,5806,5014,13722,2587,2306,8431,6483,12898,12880,10179,106,4572,11628,8041,13338,12660,13668,5924,7090,6883,12702,11516,917,1916,7801,8592,8341,12655,2238,11692,4024,575,13248,9958,14315,168,10916,12332,10971,9880,11957,12630,13378,5680,5526,12584,11554,5087,14218,10417,5415,752,7883,3749,8038,3631,2063,9552,10929,5519,3237,7947,1636,12292,8596,8462,15,724,4971,6698,2873,12384,2749,5418,3356
164,12234,1897,7934,11576,14643,14326,5403,4211,10039,8293,14750,11265,960,10045,14149,6977,9469,11739,1808,6152,10790,1632,920,12818,11886,4811,6699,14485,12938,10992,8650,13490,13818,7149,5753,9982,10340,7388,12040,6732,4253,9497,5188,13175,14343,9515,3718,12158,8910,14148,10285,9891,10286,12555,5008,26,4303,6202,12131,1049,8291,6051,12174,3068,8016,2565,13860,4051,7000,1544,2190,10115,1616,9933,4399,1121,8411,990,13767,12642,8175,1903,4905,14138,7304,9646,3304,5770,1175,2867,3100,12055,13361,4284,11070,11197,6035,8597,14760,392,4944,1564,1065,13859,1165,8539,13365,10359,6873,13511,307,14697,9455,1193,3426,2337,2609,1377,14255
11587,6824,2396,342,7108,2682,4636,5970,8295,7407,10278,14381,158,13526,595,6578,13820,3769,14758,11729,762,1999,11078,5250,3576,11289,10864,10523,11401,10763,4635,5183,8593,8446,10178,1803,13033,10761,12812,6188,9765,4909,1186,8479,7922,2658,10489,11202,3652,7468,6242,9115,489,3388,9457,11111,1170,12522,8720,3007,10533,2270,3648,3955,9480,1102,12501,10597,14557,2995,2761,13275,2600,12761,5202,4569,14791,5907,6411,4232,10588,11404,2208,8508,260,8945,7013,13015,8896,4547,11982,9682,8469,11285,2120,12381,867,10582,1451,10356,11320,13133,1766,12050,9282,2188,7715,12091,9936,14715,6338,13153,1799,3209,10922,9652,3499,2187,3807,3438
442,14328,6401,10553,11930,2327,4549,10382,2697,3664,319,5506,9905,12853,1052,11137,711,8167,13033,6867,13669,11606,7807,8965,13760,9853,13562,777,11343,12894,10901,14492,11620,11047,10710,3438,4226,5108,12055,10640,10682,5281,9582,14798,5387,4822,14439,13931,2952,8028,6698,3805,6297,5303,1593,9291,534,10605,29,8365,8276,2502,7896,4979,12781,7603,14127,14362,1181,10262,6272,10175,1581,9023,2686,13791,1414,12843,3062,1290,2880,2135,8368,7276,4046,5084,6662,9530,5227,14771,4079,11035,3816,6152,11679,1875,1016,13769,9511,4307,3511,6860,9568,2745,7074,1964,10309,1246,11844,1897,5700,6885,2708,1708,12459,10036,1864,11542,5332,4681
11853,8531,3549,11920,13479,11133,10335,1412,10801,5505,1314,1572,5531,6778,7804,2739,225,1458,9193,13771,2516,7755,599,288,14635,10706,10550,2588,7125,7805,13774,2577,12766,6217,9676,8928,12593,14369,13484,4755,946,14406,153,6393,11148,11899,10574,2478,4868,9821,12728,3957,4806,5037,4070,13870,10935,4870,2181,11824,4876,10069,11084,13814,2753,9967,6689,5608,5581,2711,5157,9926,11040,9159,5939,13624,4294,6189,10455,14783,8791,12879,6015,1519,3728,13065,12808,6633,4486,400,11926,6261,13657,13285,328,2370,8973,213,10282,812,2489,9342,4936,9724,12608,1144,2869,11213,12406,7406,12592,14086,5628,788,4580,12988,11959,8514,7003,11936
13745,1962,8968,6025,7761,1764,407,283,1700,13906,13417,8619,3039,4581,11773,5936,6443,2546,9440,11305,7017,3435,7066,4170,6962,10358,11343,998,10162,12301,10654,14114,5683,9729,3261,4854,7868,14246,6357,3926,1097,3489,9749,1443,14452,5051,1862,13079,14051,12815,10740,1237,6403,4178,6788,4643,7114,9318,8063,2254,14730,582,3391,12269,2420,10385,10078,11786,1272,9589,10197,12780,13322,12859,6942,5941,10631,3826,3405,11663,485,8667,13835,9076,10053,5262,8654,8852,6783,11090,10326,1696,5827,9215,14625,414,13391,10416,5140,1786,11061,12053,12108,13559,8936,10547,4423,3690,12752,7580,7793,195,4026,12398,7534,10487,3187,13685,115,4231
14027,6991,7099,1435,3680,3919,6703,11773,4074,14302,5112,11408,5421,9537,6648,11753,13485,13651,5265,8515,7123,12428,12752,6255,332,4334,12270,11120,9266,4832,10325,12952,5146,613,13658,2860,13231,3411,4584,5894,6674,2484,4643,6273,10947,11868,10959,4257,13500,593,8588,973,8154,14643,7053,4170,12594,9160,13850,8598,12812,4637,12346,3327,10261,6551,9852,12746,9653,14482,13222,3956,6672,14447,730,14692,9783,8355,9316,10334,8901,12336,4569,6156,11188,9720,5579,11564,1764,10335,4134,1030,12880,5946,5125,6645,1295,7759,6168,10291,2672,6576,10735,10324,3229,5838,7228,9442,10545,816,2153,3776,3113,9679,10732,305,5801,5666,14677,10576
5912,14469,3228,2370,11298,9925,8852,12880,3208,13159,2518,12140,7519,3116,5814,1703,3690,13482,6863,12742,13257,867,8566,11685,6930,11591,14527,12408,14750,14771,8074,10513,9274,14462,5946,8411,2794,9630,1236,5143,1512,4553,1579,5721,2683,9174,1753,9679,8409,227,4040,469,4019,6744,9204,14333,2728,4433,12628,1248,3247,76,12973,4189,8521,8338,3910,12310,14138,2605,5176,7733,12577,141,7962,1911,11856,2407,10627,136,12314,7886,1566,9810,3159,3003,12698,10138,2138,2859,12561,14411,8132,7185,11498,3311,13264,13470,12221,9045,11433,8544,14251,6055,926,1507,7888,14285,14463,1581,3141,9787,10993,14672,441,13075,9861,8131,1578,1345
6254,640,3158,6441,9336,2744,3111,1457,3484,2516,5745,1490,6043,7078,5546,8898,13867,6957,717,9586,11106,11921,11774,6917,13280,9290,2035,2392,4886,5951,10536,9116,4250,748,746,2218,3301,10961,12803,13236,981,13046,2019,14322,8887,2145,7845,1152,8401,6532,14115,5656,6767,10007,11735,6475,492,12282,2983,13417,11035,9629,5926,13857,10072,5538,9999,9253,1651,505,1534,3240,11827,6205,12746,10642,10311,3047,631,6541,5493,2910,14559,14026,13233,10650,1049,13225,13508,11580,2627,5659,9165,10368,14262,2047,5432,14462,11005,2452,14452,2617,10550,7838,2697,9090,7326,2765,732,12367,6491,3355,5443,11297,8562,1954,300,14011,5357,8549
8585,209,12810,824,13624,13793,9133,14595,12280,1557,11558,3700,10151,12012,648,11526,11139,13137,4874,4337,11479,10043,5815,11065,12,13978,13842,14293,3457,4869,2746,3476,8579,12647,12310,13432,11636,2376,393,7573,6377,1592,11860,13983,6546,5854,8478,1601,1756,6593,12901,3185,5732,10168,12212,1763,5056,12037,6521,3034,4493,3149,12621,12298,9732,10532,12573,9957,1067,2750,9274,70,5930,11727,2592,13023,1294,7407,1609,10070,9358,3629,11133,267,13618,4264,3512,5640,7269,10986,1202,2289,6187,3014,8939,9045,3496,11739,5976,11847,4231,12664,5756,14760,2266,5759,11958,4854,1454,2748,8159,6372,2424,773,8112,8373,5614,7687,11599,8665
12034,11834,866,6540,13443,10304,4818,11651,5492,1820,11078,3003,7536,12562,3069,3372,11806,3889,173,9322,45,12167,12422,6512,5033,5569,9101,5675,585,10884,11701,1892,7342,6611,4775,9635,4013,11490,12390,13389,4197,2053,6080,8360,4047,8346,11617,217,4059,10488,5058,4519,11728,4628,13000,14006,865,8459,11422,8794,12461,4046,576,14192,5976,5271,6869,6398,1848,4582,9649,7713,14012,14584,7230,10714,9689,12823,12239,13028,12728,10132,1567,9934,9970,939,10893,13821,11976,8916,11163,8102,1661,3245,11201,14657,12824,10468,14193,9705,4612,9519,13593,7792,10051,2509,381,1399,9218,2095,7747,1515,12539,9737,433,13614,9632,13722,11117,5738
13131,82,12245,12924,6155,12278,1813,7147,4987,14631,1705,2069,1490,3226,7894,3147,95,1996,12368,12460,14798,2185,13365,7871,6179,439,9582,2891,86,14634,1582,11600,7031,8141,1542,13905,8195,13331,1567,4111,225,9961,1834,1685,12400,9900,11124,6026,11627,6889,7308,11116,2257,12372,1619,2600,3682,1164,6466,7749,12197,13789,13133,11376,10308,5146,8645,1751,6959,7435,9071,11394,2663,3826,9964,13958,7301,9101,9478,968,3250,7417,386,12653,11361,5402,12000,10471,8242,5406,11975,6692,177,1865,6759,8060,5672,9010,151,191,1126,8045,13978,9289,10486,11518,8688,1117,5558,9591,12776,3264,11599,13017,3131,8784,12775,6110,14076,5715
7266,9022,4315,9809,12507,14829,1224,6350,9849,4383,6338,6578,8193,1617,4344,7916,14419,539,10743,11878,2872,14183,12700,9556,1853,3128,4049,5723,12818,12786,8359,5913,13120,14766,10696,2194,12018,10520,3906,3638,10124,1469,13458,8626,8098,14638,8880,2883,5285,78,3012,7311,3464,3400,4435,4727,398,10709,1012,9296,249,1446,14520,8392,4510,6314,11409,7530,8486,5495,3299,11698,5835,203,10586,81,4946,3994,7597,2964,11472,4450,5096,6796,6033,6075,8522,9116,14258,7165,2239,6935,4919,1343,2316,2127,13429,13092,2702,14710,5030,6232,7851,4350,9867,6431,447,4135,647,11948,3997,7480,13077,1691,3046,5106,4321,5163,8924,6687
6760,13222,14067,6597,4420,12048,13902,518,139,2148,7926,4636,3402,4054,1524,14740,12881,12092,7269,1763,2351,8458,8220,6755,11709,4049,6515,11646,6286,6635,5636,2843,11237,946,5509,6878,6706,5011,8474,13575,4348,4382,1947,12014,12621,3717,5664,14169,14507,2160,6210,3014,4342,1521,11859,8555,3918,12480,12527,4994,1037,272,1539,13418,8243,2658,3791,4996,4731,12017,2577,33,5223,3103,7603,13164,513,4101,5,9440,7232,1428,11635,3296,5804,12652,5765,13540,10238,14669,4516,14668,11749,811,14183,9535,1557,3713,3061,8919,11419,12310,563,12309,3818,2673,12314,10464,7016,11883,2106,3913,8223,12098,11570,14747,7071,11754,6878,671
7808,9258,11063,13528,2,10222,624,2619,14532,8252,12022,1527,11135,7200,832,13700,8076,11610,6890,914,10355,1547,5427,10732,6737,13494,13471,8331,12962,8540,987,7133,5400,2898,4429,8847,4024,1648,8164,10853,5774,695,4139,1588,5851,7567,4604,12781,6357,10826,4574,10231,2915,9676,4479,5201,11028,7485,3714,12320,8116,10132,5209,1678,7918,579,381,4362,2768,6422,528,13107,1066,12974,1108,4694,6350,12858,6636,14410,3613,7692,11672,10730,612,8036,6004,11812,7053,11636,5486,13122,14444,934,9641,13879,5515,8822,4493,2394,2083,9358,6929,13209,8371,12776,6860,515,5111,3510,8827,13131,8572,10467,8566,7055,9668,7356,4189,3489
5755,9373,2185,2638,8252,1850,8042,1698,11739,14312,10215,9370,10877,7776,9961,14735,3840,9706,1608,5624,12593,14569,8978,14057,7984,5083,5691,7959,8428,2024,6509,7199,13483,8156,11456,6139,10372,10635,14747,11614,3881,12084,5645,6805,2725,8453,9960,5151,2179,459,12966,529,12901,2225,2429,4266,5329,11888,5393,6433,10499,4550,8745,2067,3423,2759,10448,12997,9388,11842,7203,7706,12358,14607,8068,7973,10234,14164,14045,12783,11236,8245,14398,924,6815,3693,4149,6385,2659,6969,776,8047,12369,982,13592,13431,7264,6753,6964,12975,13349,6656,14304,13513,8246,8072,1171,14319,3739,4194,7515,5898,8639,11415,11573,7003,13204,2984,14112,5794
9771,5729,1702,1242,12789,11406,12457,9381,8505,3325,9759,2836,13539,1254,4536,4311,11446,6182,3272,1626,3461,7506,11049,802,172,2836,3413,12796,11945,5608,4725,13438,4709,2723,11624,8423,14656,10979,5269,512,8212,6091,13351,14325,11105,9744,8078,5880,8370,8468,14251,4938,2117,3354,10425,10651,9147,10596,13972,713,12560,8973,7309,10838,5525,14019,9813,3380,8045,3113,7461,3964,5250,7275,5154,7498,3308,2374,12474,8796,13454,1526,8742,8829,9088,14810,5413,4992,1575,14292,11211,10241,13058,2856,11942,1864,1032,8104,10950,14173,6838,1447,9583,1605,2626,4428,4955,10627,13977,506,2568,11370,6674,5746,7258,8904,246,811,12591,1057
470,5895,7043,11550,3843,13936,8446,6498,13436,7763,3417,11969,12194,911,12108,2404,13489,9380,5957,10798,5314,497,12829,887,11956,5534,3772,3636,5731,5498,182,4644,413,77,1259,5864,6471,12770,11947,12513,10315,9821,6188,14776,9990,13201,549,7821,2163,13399,7967,5930,6660,169,3593,12989,11563,2272,14739,13100,9669,11794,11032,12165,5866,5176,12338,4327,7214,5519,9430,14172,5251,6068,2391,9119,1494,11107,12880,14808,13466,6925,4456,7643,3814,7707,13945,12140,6596,11255,1897,13347,351,13037,12290,3077,11069,4628,4561,6461,2729,3339,6981,1939,11699,12514,12923,8364,10742,7691,8860,7097,4249,12613,5489,2502,3874,5488,9106,13862
9393,8149,9682,5308,7877,12309,7448,12606,5851,11262,14198,7236,6394,8861,1627,9699,10737,4607,479,1316,740,3107,1776,3604,5302,12532,4161,7385,4433,5674,14112,11872,923,6921,11037,8651,1298,10417,6412,13493,5202,6046,8706,5485,8508,2415,13067,4843,7734,1023,13383,6287,11194,10140,14428,2358,11725,3291,11812,2477,1440,14194,520,766,11673,8923,13872,8513,6182,13103,14631,9629,5930,9472,918,13293,5965,9251,9361,7646,6338,2684,3570,12952,3620,11655,7714,12270,5430,6384,1907,10718,204,11049,2079,12040,2295,91,9263,12579,2707,9192,8210,1077,9224,5387,9709,10570,11602,13071,9129,1189,5839,11974,911,8990,7571,1816,13012,13669
8450,10390,11896,1010,11493,7253,1156,7287,4625,14121,4700,3275,2706,8370,14538,9954,3637,2801,11793,7157,5083,6185,6659,13338,6778,12482,14221,6398,1427,5403,6118,9864,9457,5242,1042,6221,1761,7457,12611,2028,5322,1722,12674,16,283,835,13722,7550,12264,11721,7567,4884,4415,4485,11927,2070,2046,14096,5426,490,779,1795,11420,13568,6868,4366,5287,9158,3921,10686,1354,3794,9162,3106,6189,14800,8689,8561,3621,13342,12923,11374,5452,12298,2382,2855,388,6295,8571,3123,12502,11424,7542,8799,10547,4568,191,1703,4291,10485,8968,7298,437,11286,1914,4900,7928,1960,14360,339,12256,11412,1069,3949,8014,14504,3004,504,3052,1666
5358,7338,11279,402,2774,5704,1222,1070,10563,1808,727,1037,4714,7997,1831,8672,10258,8764,7212,2805,2236,910,4805,10883,3207,8985,2219,3916,5431,8659,1968,2310,8574,13013,6422,10412,11229,9593,1292,2629,10247,4042,7370,8593,7534,13077,10751,7879,4083,7524,10994,1239,13396,4860,2949,8480,7919,2439,4799,8540,5805,10059,6801,12879,10728,4723,7290,4097,4365,11557,3432,11532,7007,1323,3338,6888,12849,13347,7814,2020,13356,11901,12349,2991,1771,8661,2482,196,614,2134,11041,6511,5453,1244,6563,12176,3133,12807,5046,7466,10374,8860,13129,8888,6031,11197,10997,14645,5115,5484,10653,6563,5780,7143,8857,13398,8521,3313,3100,8672
9016,9174,1319,9020,454,12677,1621,14455,14001,5003,14671,14546,9452,9833,12149,11783,3492,8841,10353,10011,14592,1347,9834,4372,13007,9413,6200,14190,13393,11208,11706,14015,8327,134,1602,4827,9242,13403,14182,13527,10066,6334,2107,536,9747,9060,14307,13216,10309,10151,10273,356,10927,3531,4243,10675,5721,10794,7437,4559,11574,9369,8825,735,6130,810,13971,10698,12132,12547,5185,1609,2175,10202,5581,13062,13521,9967,11955,4530,3968,11402,1187,4135,4485,4006,1323,5511,11678,2631,11742,2492,2058,14067,9043,14379,10303,12793,12121,7138,4063,4279,10905,7734,8278,11181,5118,1685,4067,1533,14140,1832,10624,13784,14658,5647,4100,9458,11095,1424
1324,5038,10607,1013,3691,14341,9668,13720,13687,5131,10162,11699,5315,5736,8161,14729,3352,670,2377,8587,3180,6719,11785,2249,4096,9562,7868,9574,3111,5572,12548,12129,9498,8558,4209,3672,7420,8261,14661,2503,5481,9617,11337,13317,1019,5795,9920,197,11795,1994,1039,1573,7983,6229,11032,424,9873,1832,1727,3837,3730,12026,7791,13329,2873,12825,9533,12437,13570,1746,13339,2636,5220,10737,8906,3454,11064,2748,5280,4670,10662,1280,3480,8776,14545,14426,5320,3972,5813,8355,14393,13355,1958,4729,6025,8303,7023,9750,238,11782,13068,1304,6113,14397,12356,2275,10146,6981,13889,13148,1965,13541,3972,3651,6612,7864,9051,808,1439,7891
